timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T5612,4.344,4.241,2.896,3.885
T5613,4.28,4.241,2.896,3.938
T5614,4.235,4.241,2.896,3.976
T5615,4.182,4.241,2.896,4.022
T5616,4.156,4.241,2.896,4.045
T5617,4.122,4.241,2.896,4.075
T5618,4.088,4.241,2.896,4.106
T5619,4.072,4.241,2.896,4.121
T5620,4.064,4.241,2.896,4.128
T5621,4.055,4.241,2.896,4.136
T5622,4.055,4.241,2.896,4.136
T5623,4.122,4.241,2.896,4.075
T5624,4.173,4.241,2.896,4.029
T5625,4.253,4.241,2.896,3.961
T5626,4.344,4.241,2.896,3.885
T5627,4.47,4.241,2.896,3.785
T5628,4.5,4.241,2.896,3.763
T5629,4.316,4.241,2.896,3.907
T5630,4.43,4.241,2.896,3.816
T5631,4.271,4.241,2.896,3.945
T5632,4.421,4.241,2.896,3.824
T5633,4.411,4.241,2.896,3.831
T5634,4.354,4.241,2.896,3.877
T5635,4.28,4.241,2.896,3.938
T5636,4.147,4.158,2.896,4.052
T5637,4.088,4.158,2.896,4.106
T5638,4.039,4.158,2.896,4.151
T5639,4.023,4.158,2.896,4.166
T5640,4.023,4.158,2.896,4.166
T5641,3.921,4.158,2.896,4.266
T5642,3.898,4.158,2.896,4.288
T5643,3.876,4.158,2.896,4.311
T5644,3.861,4.158,2.896,4.326
T5645,3.831,4.158,2.896,4.357
T5646,3.853,4.158,2.896,4.334
T5647,3.936,4.158,2.896,4.25
T5648,3.952,4.158,2.896,4.235
T5649,4.007,4.158,2.896,4.182
T5650,4.08,4.158,2.896,4.113
T5651,4.113,4.158,2.896,4.083
T5652,4.13,4.158,2.896,4.067
T5653,4.173,4.158,2.896,4.029
T5654,4.316,4.158,2.896,3.907
T5655,4.208,4.158,2.896,3.999
T5656,4.164,4.158,2.896,4.037
T5657,4.139,4.158,2.896,4.06
T5658,4.105,4.158,2.896,4.09
T5659,4.064,4.158,2.896,4.128
T5660,4.072,4.158,2.896,4.121
T5661,4.047,4.158,2.896,4.144
T5662,3.999,4.158,2.896,4.189
T5663,3.975,4.158,2.896,4.212
T5664,3.891,4.158,2.896,4.296
T5665,3.868,4.158,2.896,4.319
T5666,3.861,4.158,2.896,4.326
T5667,3.883,4.158,2.896,4.304
T5668,3.883,4.158,2.896,4.304
T5669,3.831,4.158,2.896,4.357
T5670,3.732,4.158,2.896,4.464
T5671,3.781,4.158,2.896,4.41
T5672,3.883,4.158,2.896,4.304
T5673,3.944,4.158,2.896,4.243
T5674,3.999,4.158,2.896,4.189
T5675,4.055,4.158,2.896,4.136
T5676,4.097,4.158,2.896,4.098
T5677,4.147,4.158,2.896,4.052
T5678,4.199,4.158,2.896,4.006
T5679,4.217,4.158,2.896,3.991
T5680,4.147,4.158,2.896,4.052
T5681,4.139,4.158,2.896,4.06
T5682,4.097,4.158,2.896,4.098
T5683,4.039,4.158,2.896,4.151
T5684,4.039,4.158,2.896,4.151
T5685,4.064,4.158,2.896,4.128
T5686,4.064,4.158,2.896,4.128
T5687,4.072,4.158,2.896,4.121
T5688,4.023,4.158,2.896,4.166
T5689,3.967,4.158,2.896,4.22
T5690,3.967,4.158,2.896,4.22
T5691,4.039,4.158,2.896,4.151
T5692,4.097,4.158,2.896,4.098
T5693,4.097,4.158,2.896,4.098
T5694,4.088,4.158,2.896,4.106
T5695,4.08,4.158,2.896,4.113
T5696,4.122,4.158,2.896,4.075
T5697,4.208,4.158,2.896,3.999
T5698,4.244,4.158,2.896,3.968
T5699,4.182,4.158,2.896,4.022
T5700,4.139,4.158,2.896,4.06
T5701,4.208,4.158,2.896,3.999
T5702,4.113,4.158,2.896,4.083
T5703,4.289,4.158,2.896,3.93
T5704,4.271,4.158,2.896,3.945
T5705,4.262,4.158,2.896,3.953
T5706,4.253,4.158,2.896,3.961
T5707,4.262,4.158,2.896,3.953
T5708,4.191,4.158,2.896,4.014
T5709,4.139,4.158,2.896,4.06
T5710,4.113,4.158,2.896,4.083
T5711,4.072,4.158,2.896,4.121
T5712,4.023,4.158,2.896,4.166
T5713,3.975,4.158,2.896,4.212
T5714,3.967,4.158,2.896,4.22
T5715,3.944,4.158,2.896,4.243
T5716,3.936,4.158,2.896,4.25
T5717,3.913,4.158,2.896,4.273
T5718,3.929,4.158,2.896,4.258
T5719,3.898,4.158,2.896,4.288
T5720,3.883,4.158,2.896,4.304
T5721,3.898,4.158,2.896,4.288
T5722,3.944,4.158,2.896,4.243
T5723,3.999,4.158,2.896,4.189
T5724,4.023,4.158,2.896,4.166
T5725,4.047,4.158,2.896,4.144
T5726,4.055,4.158,2.896,4.136
T5727,4.055,4.158,2.896,4.136
T5728,3.898,4.158,2.896,4.288
T5729,3.929,4.158,2.896,4.258
T5730,3.921,4.158,2.896,4.266
T5731,3.883,4.158,2.896,4.304
T5732,3.868,4.158,2.896,4.319
T5733,3.853,4.158,2.896,4.334
T5734,3.81,4.158,2.896,4.38
T5735,3.795,4.158,2.896,4.395
T5736,3.817,4.158,2.896,4.372
T5737,3.831,4.158,2.896,4.357
T5738,3.846,4.158,2.896,4.342
T5739,3.831,4.158,2.896,4.357
T5740,3.781,4.158,2.896,4.41
T5741,3.781,4.158,2.896,4.41
T5742,3.81,4.158,2.896,4.38
T5743,3.824,4.158,2.896,4.365
T5744,3.853,4.158,2.896,4.334
T5745,3.883,4.158,2.896,4.304
T5746,3.921,4.158,2.896,4.266
T5747,3.967,4.158,2.896,4.22
T5748,4.031,4.158,2.896,4.159
T5749,4.047,4.158,2.896,4.144
T5750,4.08,4.158,2.896,4.113
T5751,4.097,4.158,2.896,4.098
T5752,4.039,4.158,2.896,4.151
T5753,3.974,4.124,2.853,4.182
T5754,3.928,4.124,2.853,4.227
T5755,3.89,4.124,2.853,4.266
T5756,3.882,4.124,2.853,4.273
T5757,3.882,4.124,2.853,4.273
T5758,3.867,4.124,2.853,4.288
T5759,3.867,4.124,2.853,4.288
T5760,3.89,4.124,2.853,4.266
T5761,3.92,4.124,2.853,4.235
T5762,3.905,4.124,2.853,4.25
T5763,3.867,4.124,2.853,4.288
T5764,3.897,4.124,2.853,4.258
T5765,3.935,4.124,2.853,4.22
T5766,3.935,4.124,2.853,4.22
T5767,3.92,4.124,2.853,4.235
T5768,3.853,4.124,2.853,4.304
T5769,3.752,4.124,2.853,4.41
T5770,3.928,4.124,2.853,4.227
T5771,4.087,4.124,2.853,4.075
T5772,4.146,4.124,2.853,4.022
T5773,4.129,4.124,2.853,4.037
T5774,4.189,4.124,2.853,3.984
T5775,4.224,4.124,2.853,3.953
T5776,4.251,4.124,2.853,3.93
T5777,4.163,4.124,2.853,4.006
T5778,4.112,4.124,2.853,4.052
T5779,4.062,4.124,2.853,4.098
T5780,4.022,4.124,2.853,4.136
T5781,3.905,4.124,2.853,4.25
T5782,3.831,4.124,2.853,4.326
T5783,3.773,4.124,2.853,4.387
T5784,3.752,4.124,2.853,4.41
T5785,3.738,4.124,2.853,4.426
T5786,3.724,4.124,2.853,4.441
T5787,3.684,4.124,2.853,4.486
T5788,3.611,4.124,2.853,4.57
T5789,3.585,4.124,2.853,4.601
T5790,3.624,4.124,2.853,4.555
T5791,3.773,4.124,2.853,4.387
T5792,3.966,4.124,2.853,4.189
T5793,4.087,4.124,2.853,4.075
T5794,4.104,4.124,2.853,4.06
T5795,4.137,4.124,2.853,4.029
T5796,4.18,4.124,2.853,3.991
T5797,4.095,4.124,2.853,4.067
T5798,3.99,4.124,2.853,4.166
T5799,4.112,4.124,2.853,4.052
T5800,4.054,4.124,2.853,4.106
T5801,4.121,4.124,2.853,4.045
T5802,4.121,4.124,2.853,4.045
T5803,4.062,4.124,2.853,4.098
T5804,3.935,4.124,2.853,4.22
T5805,3.905,4.124,2.853,4.25
T5806,3.882,4.124,2.853,4.273
T5807,3.86,4.124,2.853,4.296
T5808,3.831,4.124,2.853,4.326
T5809,3.809,4.124,2.853,4.349
T5810,3.766,4.124,2.853,4.395
T5811,3.773,4.124,2.853,4.387
T5812,3.816,4.124,2.853,4.342
T5813,3.802,4.124,2.853,4.357
T5814,3.787,4.124,2.853,4.372
T5815,3.809,4.124,2.853,4.349
T5816,3.838,4.124,2.853,4.319
T5817,3.867,4.124,2.853,4.288
T5818,3.928,4.124,2.853,4.227
T5819,3.943,4.124,2.853,4.212
T5820,4.006,4.124,2.853,4.151
T5821,4.03,4.124,2.853,4.128
T5822,4.062,4.124,2.853,4.098
T5823,4.071,4.124,2.853,4.09
T5824,4.079,4.124,2.853,4.083
T5825,4.054,4.124,2.853,4.106
T5826,4.022,4.124,2.853,4.136
T5827,3.966,4.124,2.853,4.189
T5828,3.905,4.124,2.853,4.25
T5829,3.875,4.124,2.853,4.281
T5830,3.802,4.124,2.853,4.357
T5831,3.78,4.124,2.853,4.38
T5832,3.773,4.124,2.853,4.387
T5833,3.704,4.124,2.853,4.464
T5834,3.704,4.124,2.853,4.464
T5835,3.65,4.124,2.853,4.525
T5836,3.617,4.124,2.853,4.563
T5837,3.624,4.124,2.853,4.555
T5838,3.677,4.124,2.853,4.494
T5839,3.766,4.124,2.853,4.395
T5840,3.809,4.124,2.853,4.349
T5841,3.823,4.124,2.853,4.334
T5842,3.882,4.124,2.853,4.273
T5843,3.951,4.124,2.853,4.205
T5844,3.998,4.124,2.853,4.159
T5845,4.095,4.124,2.853,4.067
T5846,4.18,4.124,2.853,3.991
T5847,4.189,4.124,2.853,3.984
T5848,4.054,4.124,2.853,4.106
T5849,4.006,4.124,2.853,4.151
T5850,3.998,4.124,2.853,4.159
T5851,3.966,4.124,2.853,4.189
T5852,3.913,4.124,2.853,4.243
T5853,3.928,4.124,2.853,4.227
T5854,3.92,4.124,2.853,4.235
T5855,3.905,4.124,2.853,4.25
T5856,3.838,4.124,2.853,4.319
T5857,3.838,4.124,2.853,4.319
T5858,3.795,4.124,2.853,4.365
T5859,3.773,4.124,2.853,4.387
T5860,3.766,4.124,2.853,4.395
T5861,3.802,4.124,2.853,4.357
T5862,3.773,4.124,2.853,4.387
T5863,3.787,4.124,2.853,4.372
T5864,3.823,4.124,2.853,4.334
T5865,3.913,4.124,2.853,4.243
T5866,3.982,4.124,2.853,4.174
T5867,4.03,4.124,2.853,4.128
T5868,4.121,4.124,2.853,4.045
T5869,4.146,4.124,2.853,4.022
T5870,4.071,4.124,2.853,4.09
T5871,3.99,4.124,2.853,4.166
T5872,4.038,4.124,2.853,4.121
T5873,3.974,4.124,2.853,4.182
T5874,3.913,4.124,2.853,4.243
T5875,3.897,4.124,2.853,4.258
T5876,3.867,4.124,2.853,4.288
T5877,3.838,4.124,2.853,4.319
T5878,3.816,4.124,2.853,4.342
T5879,3.787,4.124,2.853,4.372
T5880,3.766,4.124,2.853,4.395
T5881,3.773,4.124,2.853,4.387
T5882,3.802,4.124,2.853,4.357
T5883,3.78,4.124,2.853,4.38
T5884,3.745,4.124,2.853,4.418
T5885,3.69,4.124,2.853,4.479
T5886,3.718,4.124,2.853,4.448
T5887,3.795,4.124,2.853,4.365
T5888,3.913,4.124,2.853,4.243
T5889,4.022,4.124,2.853,4.136
T5890,4.079,4.124,2.853,4.083
T5891,4.121,4.124,2.853,4.045
T5892,4.198,4.124,2.853,3.976
T5893,4.296,4.124,2.853,3.892
T5894,4.278,4.124,2.853,3.907
T5895,4.278,4.124,2.853,3.907
T5896,4.207,4.124,2.853,3.968
T5897,4.163,4.124,2.853,4.006
T5898,4.121,4.124,2.853,4.045
T5899,4.095,4.124,2.853,4.067
T5900,4.087,4.124,2.853,4.075
T5901,3.913,4.124,2.853,4.243
T5902,3.831,4.124,2.853,4.326
T5903,3.845,4.124,2.853,4.311
T5904,3.875,4.124,2.853,4.281
T5905,3.92,4.124,2.853,4.235
T5906,3.959,4.124,2.853,4.197
T5907,3.943,4.124,2.853,4.212
T5908,3.882,4.124,2.853,4.273
T5909,3.905,4.124,2.853,4.25
T5910,3.92,4.124,2.853,4.235
T5911,3.935,4.124,2.853,4.22
T5912,3.974,4.124,2.853,4.182
T5913,4.038,4.124,2.853,4.121
T5914,4.146,4.124,2.853,4.022
T5915,4.207,4.124,2.853,3.968
T5916,4.242,4.124,2.853,3.938
T5917,4.242,4.124,2.853,3.938
T5918,4.26,4.124,2.853,3.923
T5919,4.198,4.124,2.853,3.976
T5920,4.163,4.124,2.853,4.006
T5921,4.172,4.124,2.853,3.999
T5922,4.129,4.124,2.853,4.037
T5923,4.087,4.124,2.853,4.075
T5924,4.03,4.124,2.853,4.128
T5925,4.006,4.124,2.853,4.151
T5926,3.935,4.124,2.853,4.22
T5927,3.905,4.124,2.853,4.25
T5928,3.89,4.124,2.853,4.266
T5929,3.905,4.124,2.853,4.25
T5930,3.913,4.124,2.853,4.243
T5931,3.913,4.124,2.853,4.243
T5932,3.905,4.124,2.853,4.25
T5933,3.867,4.124,2.853,4.288
T5934,3.838,4.124,2.853,4.319
T5935,3.86,4.124,2.853,4.296
T5936,3.89,4.124,2.853,4.266
T5937,3.928,4.124,2.853,4.227
T5938,3.998,4.124,2.853,4.159
T5939,4.095,4.124,2.853,4.067
T5940,4.087,4.124,2.853,4.075
T5941,4.038,4.124,2.853,4.121
T5942,3.974,4.124,2.853,4.182
T5943,3.998,4.124,2.853,4.159
T5944,4.095,4.124,2.853,4.067
T5945,4.038,4.124,2.853,4.121
T5946,3.951,4.124,2.853,4.205
T5947,3.92,4.124,2.853,4.235
T5948,3.838,4.124,2.853,4.319
T5949,3.816,4.124,2.853,4.342
T5950,3.738,4.124,2.853,4.426
T5951,3.704,4.124,2.853,4.464
T5952,3.711,4.124,2.853,4.456
T5953,3.731,4.124,2.853,4.433
T5954,3.697,4.124,2.853,4.471
T5955,3.684,4.124,2.853,4.486
T5956,3.664,4.124,2.853,4.509
T5957,3.637,4.124,2.853,4.54
T5958,3.611,4.124,2.853,4.57
T5959,3.677,4.124,2.853,4.494
T5960,3.738,4.124,2.853,4.426
T5961,3.823,4.124,2.853,4.334
T5962,3.905,4.124,2.853,4.25
T5963,4.014,4.124,2.853,4.144
T5964,4.062,4.124,2.853,4.098
T5965,4.022,4.124,2.853,4.136
T5966,3.966,4.124,2.853,4.189
T5967,4.006,4.124,2.853,4.151
T5968,3.935,4.124,2.853,4.22
T5969,3.882,4.124,2.853,4.273
T5970,3.897,4.124,2.853,4.258
T5971,3.823,4.124,2.853,4.334
T5972,3.752,4.124,2.853,4.41
T5973,3.718,4.124,2.853,4.448
T5974,3.677,4.124,2.853,4.494
T5975,3.644,4.124,2.853,4.532
T5976,3.624,4.124,2.853,4.555
T5977,3.617,4.124,2.853,4.563
T5978,3.611,4.124,2.853,4.57
T5979,3.631,4.124,2.853,4.547
T5980,3.631,4.124,2.853,4.547
T5981,3.624,4.124,2.853,4.555
T5982,3.631,4.124,2.853,4.547
T5983,3.657,4.124,2.853,4.517
T5984,3.697,4.124,2.853,4.471
T5985,3.816,4.124,2.853,4.342
T5986,3.89,4.124,2.853,4.266
T5987,3.982,4.124,2.853,4.174
T5988,4.046,4.124,2.853,4.113
T5989,4.095,4.124,2.853,4.067
T5990,4.079,4.124,2.853,4.083
T5991,4.038,4.124,2.853,4.121
T5992,4.121,4.124,2.853,4.045
T5993,4.062,4.124,2.853,4.098
T5994,3.966,4.124,2.853,4.189
T5995,3.913,4.124,2.853,4.243
T5996,3.882,4.124,2.853,4.273
T5997,3.845,4.124,2.853,4.311
T5998,3.845,4.124,2.853,4.311
T5999,3.838,4.124,2.853,4.319
T6000,3.853,4.124,2.853,4.304
T6001,3.867,4.124,2.853,4.288
T6002,3.875,4.124,2.853,4.281
T6003,3.882,4.124,2.853,4.273
T6004,3.913,4.124,2.853,4.243
T6005,3.882,4.124,2.853,4.273
T6006,3.845,4.124,2.853,4.311
T6007,3.853,4.124,2.853,4.304
T6008,3.897,4.124,2.853,4.258
T6009,3.959,4.124,2.853,4.197
T6010,4.022,4.124,2.853,4.136
T6011,4.087,4.124,2.853,4.075
T6012,4.172,4.124,2.853,3.999
T6013,4.296,4.124,2.853,3.892
T6014,4.333,4.124,2.853,3.862
T6015,4.269,4.124,2.853,3.915
T6016,4.224,4.124,2.853,3.953
T6017,4.189,4.124,2.853,3.984
T6018,4.155,4.124,2.853,4.014
T6019,4.071,4.124,2.853,4.09
T6020,3.943,4.124,2.853,4.212
T6021,3.897,4.124,2.853,4.258
T6022,3.85,4.011,2.809,4.273
T6023,3.85,4.011,2.809,4.273
T6024,3.828,4.011,2.809,4.296
T6025,3.821,4.011,2.809,4.304
T6026,3.778,4.011,2.809,4.349
T6027,3.785,4.011,2.809,4.342
T6028,3.842,4.011,2.809,4.281
T6029,3.872,4.011,2.809,4.25
T6030,3.879,4.011,2.809,4.243
T6031,3.932,4.011,2.809,4.189
T6032,4.01,4.011,2.809,4.113
T6033,4.059,4.011,2.809,4.067
T6034,4.117,4.011,2.809,4.014
T6035,4.1,4.011,2.809,4.029
T6036,4.1,4.011,2.809,4.029
T6037,4.083,4.011,2.809,4.045
T6038,4.1,4.011,2.809,4.029
T6039,4.075,4.011,2.809,4.052
T6040,4.034,4.011,2.809,4.09
T6041,4.059,4.011,2.809,4.067
T6042,4.002,4.011,2.809,4.121
T6043,3.909,4.011,2.809,4.212
T6044,3.842,4.011,2.809,4.281
T6045,3.806,4.011,2.809,4.319
T6046,3.75,4.011,2.809,4.38
T6047,3.681,4.011,2.809,4.456
T6048,3.668,4.011,2.809,4.471
T6049,3.654,4.011,2.809,4.486
T6050,3.641,4.011,2.809,4.502
T6051,3.635,4.011,2.809,4.509
T6052,3.622,4.011,2.809,4.525
T6053,3.564,4.011,2.809,4.593
T6054,3.577,4.011,2.809,4.578
T6055,3.609,4.011,2.809,4.54
T6056,3.695,4.011,2.809,4.441
T6057,3.785,4.011,2.809,4.342
T6058,3.821,4.011,2.809,4.304
T6059,3.872,4.011,2.809,4.25
T6060,3.887,4.011,2.809,4.235
T6061,3.948,4.011,2.809,4.174
T6062,3.955,4.011,2.809,4.166
T6063,3.979,4.011,2.809,4.144
T6064,3.963,4.011,2.809,4.159
T6065,3.94,4.011,2.809,4.182
T6066,3.887,4.011,2.809,4.235
T6067,3.792,4.011,2.809,4.334
T6068,3.668,4.011,2.809,4.471
T6069,3.641,4.011,2.809,4.502
T6070,3.602,4.011,2.809,4.547
T6071,3.514,4.011,2.809,4.654
T6072,3.431,4.011,2.809,4.761
T6073,3.413,4.011,2.809,4.784
T6074,3.402,4.011,2.809,4.799
T6075,3.466,4.011,2.809,4.715
T6076,3.46,4.011,2.809,4.723
T6077,3.454,4.011,2.809,4.73
T6078,3.478,4.011,2.809,4.7
T6079,3.514,4.011,2.809,4.654
T6080,3.681,4.011,2.809,4.456
T6081,3.785,4.011,2.809,4.342
T6082,3.835,4.011,2.809,4.288
T6083,3.917,4.011,2.809,4.205
T6084,3.994,4.011,2.809,4.128
T6085,3.994,4.011,2.809,4.128
T6086,4.018,4.011,2.809,4.106
T6087,4.042,4.011,2.809,4.083
T6088,4.059,4.011,2.809,4.067
T6089,4.002,4.011,2.809,4.121
T6090,3.94,4.011,2.809,4.182
T6091,3.872,4.011,2.809,4.25
T6092,3.879,4.011,2.809,4.243
T6093,3.864,4.011,2.809,4.258
T6094,3.872,4.011,2.809,4.25
T6095,3.842,4.011,2.809,4.281
T6096,3.821,4.011,2.809,4.304
T6097,3.835,4.011,2.809,4.288
T6098,3.813,4.011,2.809,4.311
T6099,3.764,4.011,2.809,4.365
T6100,3.792,4.011,2.809,4.334
T6101,3.828,4.011,2.809,4.296
T6102,3.792,4.011,2.809,4.334
T6103,3.813,4.011,2.809,4.311
T6104,3.864,4.011,2.809,4.258
T6105,3.94,4.011,2.809,4.182
T6106,3.971,4.011,2.809,4.151
T6107,4.067,4.011,2.809,4.06
T6108,4.1,4.011,2.809,4.029
T6109,4.092,4.011,2.809,4.037
T6110,4.026,4.011,2.809,4.098
T6111,4.067,4.011,2.809,4.06
T6112,4.002,4.011,2.809,4.121
T6113,3.806,4.011,2.809,4.319
T6114,3.806,4.011,2.809,4.319
T6115,3.792,4.011,2.809,4.334
T6116,3.785,4.011,2.809,4.342
T6117,3.764,4.011,2.809,4.365
T6118,3.743,4.011,2.809,4.387
T6119,3.75,4.011,2.809,4.38
T6120,3.722,4.011,2.809,4.41
T6121,3.701,4.011,2.809,4.433
T6122,3.715,4.011,2.809,4.418
T6123,3.729,4.011,2.809,4.403
T6124,3.729,4.011,2.809,4.403
T6125,3.715,4.011,2.809,4.418
T6126,3.736,4.011,2.809,4.395
T6127,3.771,4.011,2.809,4.357
T6128,3.842,4.011,2.809,4.281
T6129,3.887,4.011,2.809,4.235
T6130,3.948,4.011,2.809,4.174
T6131,3.994,4.011,2.809,4.128
T6132,4.018,4.011,2.809,4.106
T6133,3.979,4.011,2.809,4.144
T6134,3.963,4.011,2.809,4.159
T6135,4.018,4.011,2.809,4.106
T6136,4.075,4.011,2.809,4.052
T6137,4.108,4.011,2.809,4.022
T6138,4.092,4.011,2.809,4.037
T6139,4.051,4.011,2.809,4.075
T6140,4.051,4.011,2.809,4.075
T6141,4.034,4.011,2.809,4.09
T6142,4.01,4.011,2.809,4.113
T6143,3.994,4.011,2.809,4.128
T6144,3.987,4.011,2.809,4.136
T6145,3.971,4.011,2.809,4.151
T6146,3.948,4.011,2.809,4.174
T6147,3.894,4.011,2.809,4.227
T6148,3.813,4.011,2.809,4.311
T6149,3.764,4.011,2.809,4.365
T6150,3.813,4.011,2.809,4.311
T6151,3.821,4.011,2.809,4.304
T6152,3.879,4.011,2.809,4.243
T6153,3.925,4.011,2.809,4.197
T6154,4.026,4.011,2.809,4.098
T6155,4.142,4.011,2.809,3.991
T6156,4.283,4.011,2.809,3.869
T6157,4.265,4.011,2.809,3.885
T6158,4.347,4.011,2.809,3.816
T6159,4.385,4.011,2.809,3.785
T6160,4.453,4.011,2.809,3.732
T6161,4.453,4.011,2.809,3.732
T6162,4.265,4.011,2.809,3.885
T6163,4.026,4.011,2.809,4.098
T6164,3.909,4.011,2.809,4.212
T6165,3.902,4.011,2.809,4.22
T6166,3.879,4.011,2.809,4.243
T6167,3.887,4.011,2.809,4.235
T6168,3.85,4.011,2.809,4.273
T6169,3.771,4.011,2.809,4.357
T6170,3.778,4.011,2.809,4.349
T6171,3.764,4.011,2.809,4.365
T6172,3.743,4.011,2.809,4.387
T6173,3.729,4.011,2.809,4.403
T6174,3.799,4.011,2.809,4.326
T6175,3.835,4.011,2.809,4.288
T6176,3.971,4.011,2.809,4.151
T6177,4.108,4.011,2.809,4.022
T6178,4.168,4.011,2.809,3.968
T6179,4.256,4.011,2.809,3.892
T6180,4.543,4.011,2.809,3.664
T6181,4.523,4.011,2.809,3.679
T6182,4.513,4.011,2.809,3.686
T6183,4.543,4.011,2.809,3.664
T6184,4.626,4.011,2.809,3.603
T6185,4.473,4.011,2.809,3.717
T6186,4.22,4.011,2.809,3.923
T6187,4.142,4.011,2.809,3.991
T6188,4.067,4.011,2.809,4.06
T6189,4.018,4.011,2.809,4.106
T6190,3.94,4.011,2.809,4.182
T6191,3.879,4.011,2.809,4.243
T6192,3.806,4.011,2.809,4.319
T6193,3.764,4.011,2.809,4.365
T6194,3.674,4.011,2.809,4.464
T6195,3.628,4.011,2.809,4.517
T6196,3.681,4.011,2.809,4.456
T6197,3.641,4.011,2.809,4.502
T6198,3.668,4.011,2.809,4.471
T6199,3.674,4.011,2.809,4.464
T6200,3.872,4.011,2.809,4.25
T6201,4.067,4.011,2.809,4.06
T6202,4.176,4.011,2.809,3.961
T6203,4.185,4.011,2.809,3.953
T6204,4.202,4.011,2.809,3.938
T6205,4.329,4.011,2.809,3.831
T6206,4.211,4.011,2.809,3.93
T6207,4.142,4.011,2.809,3.991
T6208,4.142,4.011,2.809,3.991
T6209,4.059,4.011,2.809,4.067
T6210,3.979,4.011,2.809,4.144
T6211,3.857,4.011,2.809,4.266
T6212,3.835,4.011,2.809,4.288
T6213,3.806,4.011,2.809,4.319
T6214,3.792,4.011,2.809,4.334
T6215,3.778,4.011,2.809,4.349
T6216,3.743,4.011,2.809,4.387
T6217,3.708,4.011,2.809,4.426
T6218,3.668,4.011,2.809,4.471
T6219,3.635,4.011,2.809,4.509
T6220,3.609,4.011,2.809,4.54
T6221,3.577,4.011,2.809,4.578
T6222,3.558,4.011,2.809,4.601
T6223,3.558,4.011,2.809,4.601
T6224,3.57,4.011,2.809,4.586
T6225,3.609,4.011,2.809,4.54
T6226,3.654,4.011,2.809,4.486
T6227,3.729,4.011,2.809,4.403
T6228,3.785,4.011,2.809,4.342
T6229,3.813,4.011,2.809,4.311
T6230,3.85,4.011,2.809,4.273
T6231,3.857,4.011,2.809,4.266
T6232,3.864,4.011,2.809,4.258
T6233,3.791,3.981,2.768,4.304
T6234,3.715,3.981,2.768,4.387
T6235,3.615,3.981,2.768,4.502
T6236,3.576,3.981,2.768,4.547
T6237,3.539,3.981,2.768,4.593
T6238,3.496,3.981,2.768,4.647
T6239,3.478,3.981,2.768,4.669
T6240,3.454,3.981,2.768,4.7
T6241,3.357,3.981,2.768,4.829
T6242,3.177,3.981,2.768,5.088
T6243,3.238,3.981,2.768,4.997
T6244,3.249,3.981,2.768,4.982
T6245,3.207,3.981,2.768,5.043
T6246,3.197,3.981,2.768,5.058
T6247,3.259,3.981,2.768,4.967
T6248,3.442,3.981,2.768,4.715
T6249,3.634,3.981,2.768,4.479
T6250,3.763,3.981,2.768,4.334
T6251,3.856,3.981,2.768,4.235
T6252,3.924,3.981,2.768,4.166
T6253,3.962,3.981,2.768,4.128
