timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T7440,3.337,3.459,3.574,4.7
T7441,3.321,3.459,3.574,4.723
T7442,3.315,3.459,3.574,4.73
T7443,3.315,3.459,3.574,4.73
T7444,3.283,3.459,3.574,4.776
T7445,3.299,3.459,3.574,4.753
T7446,3.31,3.459,3.574,4.738
T7447,3.31,3.459,3.574,4.738
T7448,3.326,3.459,3.574,4.715
T7449,3.332,3.459,3.574,4.707
T7450,3.343,3.459,3.574,4.692
T7451,3.354,3.459,3.574,4.677
T7452,3.365,3.459,3.574,4.662
T7453,3.365,3.459,3.574,4.662
T7454,3.354,3.436,3.539,4.647
T7455,3.316,3.436,3.539,4.7
T7456,3.321,3.436,3.539,4.692
T7457,3.299,3.436,3.539,4.723
T7458,3.273,3.436,3.539,4.761
T7459,3.283,3.436,3.539,4.746
T7460,3.289,3.436,3.539,4.738
T7461,3.257,3.436,3.539,4.784
T7462,3.268,3.436,3.539,4.768
T7463,3.262,3.436,3.539,4.776
T7464,3.257,3.436,3.539,4.784
T7465,3.257,3.436,3.539,4.784
T7466,3.262,3.436,3.539,4.776
T7467,3.273,3.436,3.539,4.761
T7468,3.273,3.436,3.539,4.761
T7469,3.262,3.436,3.539,4.776
T7470,3.252,3.436,3.539,4.791
T7471,3.247,3.436,3.539,4.799
T7472,3.257,3.436,3.539,4.784
T7473,3.257,3.436,3.539,4.784
T7474,3.289,3.436,3.539,4.738
T7475,3.321,3.436,3.539,4.692
T7476,3.343,3.436,3.539,4.662
T7477,3.359,3.436,3.539,4.639
T7478,3.365,3.436,3.539,4.631
T7479,3.365,3.436,3.539,4.631
T7480,3.337,3.436,3.539,4.669
T7481,3.305,3.436,3.539,4.715
T7482,3.294,3.436,3.539,4.73
T7483,3.299,3.436,3.539,4.723
T7484,3.268,3.436,3.539,4.768
T7485,3.262,3.436,3.539,4.776
T7486,3.247,3.436,3.539,4.799
T7487,3.268,3.436,3.539,4.768
T7488,3.294,3.436,3.539,4.73
T7489,3.299,3.436,3.539,4.723
T7490,3.283,3.436,3.539,4.746
T7491,3.289,3.436,3.539,4.738
T7492,3.283,3.436,3.539,4.746
T7493,3.278,3.436,3.539,4.753
T7494,3.268,3.436,3.539,4.768
T7495,3.268,3.436,3.539,4.768
T7496,3.278,3.436,3.539,4.753
T7497,3.273,3.436,3.539,4.761
T7498,3.289,3.436,3.539,4.738
T7499,3.299,3.436,3.539,4.723
T7500,3.299,3.436,3.539,4.723
T7501,3.299,3.382,3.539,4.723
T7502,3.299,3.382,3.539,4.723
T7503,3.299,3.382,3.539,4.723
T7504,3.299,3.382,3.539,4.723
T7505,3.305,3.382,3.539,4.715
T7506,3.316,3.382,3.539,4.7
T7507,3.316,3.382,3.539,4.7
T7508,3.305,3.382,3.539,4.715
T7509,3.268,3.382,3.539,4.768
T7510,3.216,3.382,3.539,4.845
T7511,3.191,3.382,3.539,4.883
T7512,3.247,3.382,3.539,4.799
T7513,3.247,3.382,3.539,4.799
T7514,3.221,3.382,3.539,4.837
T7515,3.181,3.382,3.539,4.898
T7516,3.181,3.382,3.539,4.898
T7517,3.252,3.382,3.539,4.791
T7518,3.273,3.382,3.539,4.761
T7519,3.268,3.382,3.539,4.768
T7520,3.247,3.382,3.539,4.799
T7521,3.201,3.382,3.539,4.868
T7522,3.237,3.382,3.539,4.814
T7523,3.252,3.382,3.539,4.791
T7524,3.289,3.382,3.539,4.738
T7525,3.278,3.382,3.539,4.753
T7526,3.257,3.382,3.539,4.784
T7527,3.257,3.382,3.539,4.784
T7528,3.226,3.382,3.539,4.829
T7529,3.191,3.382,3.539,4.883
T7530,3.196,3.382,3.539,4.875
T7531,3.216,3.382,3.539,4.845
T7532,3.237,3.382,3.539,4.814
T7533,3.237,3.382,3.539,4.814
T7534,3.231,3.382,3.539,4.822
T7535,3.231,3.382,3.539,4.822
T7536,3.247,3.382,3.539,4.799
T7537,3.268,3.382,3.539,4.768
T7538,3.273,3.382,3.539,4.761
T7539,3.268,3.382,3.539,4.768
T7540,3.262,3.382,3.539,4.776
T7541,3.257,3.382,3.539,4.784
T7542,3.247,3.382,3.539,4.799
T7543,3.242,3.382,3.539,4.807
T7544,3.257,3.382,3.539,4.784
T7545,3.262,3.382,3.539,4.776
T7546,3.273,3.382,3.539,4.761
T7547,3.273,3.382,3.539,4.761
T7548,3.278,3.382,3.539,4.753
T7549,3.278,3.382,3.539,4.753
T7550,3.273,3.382,3.539,4.761
T7551,3.268,3.382,3.539,4.768
T7552,3.257,3.382,3.539,4.784
T7553,3.247,3.382,3.539,4.799
T7554,3.206,3.382,3.539,4.86
T7555,3.221,3.382,3.539,4.837
T7556,3.221,3.382,3.539,4.837
T7557,3.226,3.382,3.539,4.829
T7558,3.221,3.382,3.539,4.837
T7559,3.221,3.382,3.539,4.837
T7560,3.231,3.382,3.539,4.822
T7561,3.206,3.382,3.539,4.86
T7562,3.191,3.382,3.539,4.883
T7563,3.196,3.382,3.539,4.875
T7564,3.166,3.382,3.539,4.921
T7565,3.176,3.382,3.539,4.906
T7566,3.196,3.382,3.539,4.875
T7567,3.186,3.382,3.539,4.89
T7568,3.191,3.382,3.539,4.883
T7569,3.196,3.382,3.539,4.875
T7570,3.206,3.382,3.539,4.86
T7571,3.216,3.382,3.539,4.845
T7572,3.226,3.382,3.539,4.829
T7573,3.216,3.382,3.539,4.845
T7574,3.216,3.382,3.539,4.845
T7575,3.221,3.382,3.539,4.837
T7576,3.201,3.382,3.539,4.868
T7577,3.181,3.382,3.539,4.898
T7578,3.181,3.382,3.539,4.898
T7579,3.171,3.382,3.539,4.913
T7580,3.156,3.382,3.539,4.936
T7581,3.147,3.382,3.539,4.951
T7582,3.142,3.382,3.539,4.959
T7583,3.142,3.382,3.539,4.959
T7584,3.142,3.382,3.539,4.959
T7585,3.108,3.382,3.539,5.012
T7586,3.099,3.382,3.539,5.028
T7587,3.132,3.382,3.539,4.974
T7588,3.137,3.382,3.539,4.967
T7589,3.127,3.382,3.539,4.982
T7590,3.075,3.382,3.539,5.066
T7591,3.123,3.382,3.539,4.989
T7592,3.127,3.382,3.539,4.982
T7593,3.166,3.382,3.539,4.921
T7594,3.191,3.382,3.539,4.883
T7595,3.201,3.382,3.539,4.868
T7596,3.206,3.382,3.539,4.86
T7597,3.211,3.382,3.539,4.852
T7598,3.226,3.382,3.539,4.829
T7599,3.221,3.382,3.539,4.837
T7600,3.211,3.382,3.539,4.852
T7601,3.196,3.382,3.539,4.875
T7602,3.191,3.382,3.539,4.883
T7603,3.186,3.382,3.539,4.89
T7604,3.206,3.382,3.539,4.86
T7605,3.216,3.382,3.539,4.845
T7606,3.216,3.382,3.539,4.845
T7607,3.161,3.382,3.539,4.928
T7608,3.139,3.382,3.539,4.963
T7609,3.118,3.382,3.539,4.997
T7610,3.123,3.382,3.539,4.989
T7611,3.132,3.382,3.539,4.974
T7612,3.132,3.382,3.539,4.974
T7613,3.137,3.382,3.539,4.967
T7614,3.147,3.382,3.539,4.951
T7615,3.147,3.382,3.539,4.951
T7616,3.137,3.382,3.539,4.967
T7617,3.132,3.382,3.539,4.974
T7618,3.137,3.382,3.539,4.967
T7619,3.147,3.382,3.539,4.951
T7620,3.161,3.382,3.539,4.928
T7621,3.191,3.382,3.539,4.883
T7622,3.201,3.382,3.539,4.868
T7623,3.193,3.382,3.539,4.879
T7624,3.186,3.382,3.539,4.89
T7625,3.171,3.382,3.539,4.913
T7626,3.142,3.382,3.539,4.959
T7627,3.118,3.382,3.539,4.997
T7628,3.118,3.382,3.539,4.997
T7629,3.108,3.382,3.539,5.012
T7630,3.104,3.382,3.539,5.02
T7631,3.104,3.382,3.539,5.02
T7632,3.104,3.382,3.539,5.02
T7633,3.104,3.382,3.539,5.02
T7634,3.099,3.382,3.539,5.028
T7635,3.099,3.382,3.539,5.028
T7636,3.089,3.382,3.539,5.043
T7637,3.075,3.382,3.539,5.066
T7638,3.057,3.382,3.539,5.096
T7639,3.052,3.382,3.539,5.104
T7640,3.043,3.382,3.539,5.119
T7641,3.039,3.382,3.539,5.127
T7642,3.057,3.382,3.539,5.096
T7643,3.066,3.382,3.539,5.081
T7644,3.066,3.382,3.539,5.081
T7645,3.099,3.382,3.539,5.028
T7646,3.104,3.382,3.539,5.02
T7647,3.104,3.382,3.539,5.02
T7648,3.108,3.382,3.539,5.012
T7649,3.108,3.382,3.539,5.012
T7650,3.099,3.382,3.539,5.028
T7651,3.108,3.382,3.539,5.012
T7652,3.108,3.382,3.539,5.012
T7653,3.094,3.382,3.539,5.035
T7654,3.089,3.382,3.539,5.043
T7655,3.085,3.382,3.539,5.05
T7656,3.094,3.382,3.539,5.035
T7657,3.094,3.382,3.539,5.035
T7658,3.08,3.382,3.539,5.058
T7659,3.052,3.382,3.539,5.104
T7660,3.062,3.382,3.539,5.088
T7661,3.066,3.382,3.539,5.081
T7662,3.071,3.382,3.539,5.073
T7663,3.071,3.382,3.539,5.073
T7664,3.085,3.382,3.539,5.05
T7665,3.104,3.382,3.539,5.02
T7666,3.108,3.382,3.539,5.012
T7667,3.104,3.382,3.539,5.02
T7668,3.123,3.382,3.539,4.989
T7669,3.118,3.382,3.539,4.997
T7670,3.127,3.382,3.539,4.982
T7671,3.137,3.382,3.539,4.967
T7672,3.127,3.382,3.539,4.982
T7673,3.123,3.382,3.539,4.989
T7674,3.113,3.382,3.539,5.005
T7675,3.104,3.382,3.539,5.02
T7676,3.099,3.382,3.539,5.028
T7677,3.104,3.382,3.539,5.02
T7678,3.085,3.382,3.539,5.05
T7679,3.066,3.382,3.539,5.081
T7680,3.066,3.382,3.539,5.081
T7681,3.066,3.382,3.539,5.081
T7682,3.071,3.382,3.539,5.073
T7683,3.071,3.382,3.539,5.073
T7684,3.057,3.382,3.539,5.096
T7685,3.052,3.382,3.539,5.104
T7686,3.057,3.382,3.539,5.096
T7687,3.057,3.382,3.539,5.096
T7688,3.057,3.382,3.539,5.096
T7689,3.066,3.382,3.539,5.081
T7690,3.085,3.382,3.539,5.05
T7691,3.094,3.33,3.539,5.035
T7692,3.08,3.33,3.539,5.058
T7693,3.089,3.33,3.539,5.043
T7694,3.085,3.33,3.539,5.05
T7695,3.085,3.33,3.539,5.05
T7696,3.071,3.33,3.539,5.073
T7697,3.052,3.33,3.539,5.104
T7698,3.043,3.33,3.539,5.119
T7699,3.012,3.33,3.539,5.172
T7700,3.003,3.33,3.539,5.188
T7701,3.003,3.33,3.539,5.188
T7702,3.007,3.33,3.539,5.18
T7703,2.994,3.33,3.539,5.203
T7704,2.959,3.33,3.539,5.264
T7705,2.942,3.33,3.539,5.294
T7706,2.917,3.33,3.539,5.34
T7707,2.913,3.33,3.539,5.348
T7708,2.896,3.33,3.539,5.378
T7709,2.888,3.33,3.539,5.393
T7710,2.876,3.33,3.539,5.416
T7711,2.896,3.33,3.539,5.378
T7712,2.93,3.33,3.539,5.317
T7713,2.872,3.33,3.539,5.424
T7714,2.938,3.33,3.539,5.302
T7715,2.99,3.33,3.539,5.21
T7716,3.003,3.33,3.539,5.188
T7717,3.016,3.33,3.539,5.165
T7718,3.021,3.33,3.539,5.157
T7719,3.016,3.33,3.539,5.165
T7720,2.977,3.33,3.539,5.233
T7721,2.955,3.33,3.539,5.271
T7722,2.999,3.33,3.539,5.195
T7723,3.034,3.33,3.539,5.134
T7724,3.039,3.33,3.539,5.127
T7725,3.057,3.33,3.539,5.096
T7726,3.075,3.33,3.539,5.066
T7727,3.089,3.33,3.539,5.043
T7728,3.104,3.33,3.539,5.02
T7729,3.113,3.33,3.539,5.005
T7730,3.104,3.33,3.539,5.02
T7731,3.108,3.33,3.539,5.012
T7732,3.118,3.33,3.539,4.997
T7733,3.118,3.33,3.539,4.997
T7734,3.108,3.33,3.539,5.012
T7735,3.113,3.33,3.539,5.005
T7736,3.113,3.33,3.539,5.005
T7737,3.104,3.33,3.539,5.02
T7738,3.104,3.33,3.539,5.02
T7739,3.067,3.309,3.505,5.05
T7740,3.048,3.309,3.505,5.081
T7741,3.044,3.309,3.505,5.088
T7742,3.048,3.309,3.505,5.081
T7743,3.053,3.309,3.505,5.073
T7744,3.053,3.309,3.505,5.073
T7745,3.053,3.309,3.505,5.073
T7746,3.048,3.309,3.505,5.081
T7747,3.035,3.309,3.505,5.104
T7748,3.03,3.309,3.505,5.111
T7749,3.03,3.309,3.505,5.111
T7750,3.03,3.309,3.505,5.111
T7751,3.03,3.309,3.505,5.111
T7752,3.039,3.309,3.505,5.096
T7753,3.039,3.309,3.505,5.096
T7754,3.044,3.309,3.505,5.088
T7755,3.048,3.309,3.505,5.081
T7756,3.057,3.309,3.505,5.066
T7757,3.062,3.309,3.505,5.058
T7758,3.057,3.309,3.505,5.066
T7759,3.067,3.309,3.505,5.05
T7760,3.071,3.309,3.505,5.043
T7761,3.081,3.309,3.505,5.028
T7762,3.09,3.309,3.505,5.012
T7763,3.104,3.309,3.505,4.989
T7764,3.109,3.309,3.505,4.982
T7765,3.109,3.309,3.505,4.982
T7766,3.104,3.309,3.505,4.989
T7767,3.095,3.309,3.505,5.005
T7768,3.09,3.309,3.505,5.012
T7769,3.095,3.309,3.505,5.005
T7770,3.09,3.309,3.505,5.012
T7771,3.085,3.309,3.505,5.02
T7772,3.076,3.309,3.505,5.035
T7773,3.071,3.309,3.505,5.043
T7774,3.071,3.309,3.505,5.043
T7775,3.071,3.309,3.505,5.043
T7776,3.062,3.309,3.505,5.058
T7777,3.057,3.309,3.505,5.066
T7778,3.053,3.309,3.505,5.073
T7779,3.035,3.309,3.505,5.104
T7780,3.021,3.309,3.505,5.127
T7781,3.017,3.309,3.505,5.134
T7782,3.021,3.309,3.505,5.127
T7783,3.026,3.309,3.505,5.119
T7784,3.021,3.309,3.505,5.127
T7785,3.017,3.309,3.505,5.134
T7786,3.021,3.309,3.505,5.127
T7787,3.035,3.309,3.505,5.104
T7788,3.035,3.309,3.505,5.104
T7789,3.026,3.309,3.505,5.119
T7790,3.021,3.309,3.505,5.127
T7791,3.021,3.309,3.505,5.127
T7792,3.012,3.309,3.505,5.142
T7793,3.008,3.309,3.505,5.149
T7794,3.003,3.309,3.505,5.157
T7795,2.99,3.309,3.505,5.18
T7796,2.969,3.309,3.505,5.218
T7797,2.969,3.309,3.505,5.218
T7798,2.96,3.309,3.505,5.233
T7799,2.939,3.309,3.505,5.271
T7800,2.897,3.309,3.505,5.348
T7801,2.885,3.309,3.505,5.37
T7802,2.868,3.309,3.505,5.401
T7803,2.86,3.309,3.505,5.416
T7804,2.837,3.309,3.505,5.462
T7805,2.809,3.309,3.505,5.515
T7806,2.786,3.309,3.505,5.561
T7807,2.809,3.309,3.505,5.515
T7808,2.817,3.309,3.505,5.5
T7809,2.86,3.309,3.505,5.416
T7810,2.901,3.309,3.505,5.34
T7811,2.986,3.309,3.505,5.188
T7812,3.021,3.309,3.505,5.127
T7813,3.039,3.309,3.505,5.096
T7814,3.044,3.309,3.505,5.088
T7815,3.044,3.309,3.505,5.088
T7816,3.039,3.309,3.505,5.096
T7817,3.035,3.309,3.505,5.104
T7818,3.026,3.309,3.505,5.119
T7819,3.026,3.309,3.505,5.119
T7820,3.017,3.309,3.505,5.134
T7821,2.986,3.309,3.505,5.188
T7822,2.995,3.309,3.505,5.172
T7823,3.048,3.309,3.505,5.081
T7824,3.081,3.309,3.505,5.028
T7825,3.104,3.309,3.505,4.989
T7826,3.152,3.309,3.505,4.913
T7827,3.221,3.309,3.505,4.807
T7828,3.273,3.309,3.505,4.73
T7829,3.305,3.309,3.505,4.685
T7830,3.321,3.309,3.505,4.662
T7831,3.337,3.309,3.505,4.639
T7832,3.337,3.309,3.505,4.639
T7833,3.348,3.309,3.505,4.624
T7834,3.376,3.309,3.505,4.586
T7835,3.337,3.309,3.505,4.639
T7836,3.294,3.309,3.505,4.7
T7837,3.278,3.309,3.505,4.723
T7838,3.294,3.309,3.505,4.7
T7839,3.3,3.309,3.505,4.692
T7840,3.284,3.309,3.505,4.715
T7841,3.216,3.309,3.505,4.814
T7842,3.167,3.309,3.505,4.89
T7843,3.167,3.309,3.505,4.89
T7844,3.157,3.309,3.505,4.906
T7845,3.109,3.309,3.505,4.982
T7846,3.118,3.309,3.505,4.967
T7847,3.113,3.309,3.505,4.974
T7848,3.099,3.309,3.505,4.997
T7849,3.081,3.309,3.505,5.028
T7850,3.062,3.309,3.505,5.058
T7851,3.053,3.309,3.505,5.073
T7852,3.026,3.309,3.505,5.119
T7853,3.035,3.309,3.505,5.104
T7854,3.021,3.309,3.505,5.127
T7855,3.003,3.309,3.505,5.157
T7856,2.982,3.309,3.505,5.195
T7857,3.008,3.309,3.505,5.149
T7858,3.03,3.309,3.505,5.111
T7859,3.048,3.309,3.505,5.081
T7860,3.057,3.309,3.505,5.066
T7861,3.081,3.309,3.505,5.028
T7862,3.044,3.309,3.505,5.088
T7863,2.995,3.309,3.505,5.172
T7864,2.982,3.309,3.505,5.195
T7865,2.96,3.309,3.505,5.233
T7866,2.956,3.309,3.505,5.241
T7867,2.973,3.309,3.505,5.21
T7868,2.956,3.309,3.505,5.241
T7869,2.943,3.309,3.505,5.264
T7870,2.93,3.309,3.505,5.287
T7871,2.947,3.309,3.505,5.256
T7872,2.934,3.309,3.505,5.279
T7873,2.926,3.309,3.505,5.294
T7874,2.913,3.309,3.505,5.317
T7875,2.901,3.309,3.505,5.34
T7876,2.841,3.309,3.505,5.454
T7877,2.802,3.309,3.505,5.53
T7878,2.775,3.309,3.505,5.584
T7879,2.856,3.309,3.505,5.424
T7880,2.943,3.309,3.505,5.264
T7881,2.951,3.309,3.505,5.248
T7882,2.934,3.309,3.505,5.279
T7883,2.922,3.309,3.505,5.302
T7884,2.913,3.309,3.505,5.317
T7885,2.901,3.309,3.505,5.34
T7886,2.901,3.309,3.505,5.34
T7887,2.893,3.309,3.505,5.355
T7888,2.856,3.238,3.469,5.393
T7889,2.852,3.238,3.469,5.401
T7890,2.844,3.238,3.469,5.416
T7891,2.832,3.238,3.469,5.439
T7892,2.801,3.238,3.469,5.5
T7893,2.786,3.238,3.469,5.53
T7894,2.767,3.238,3.469,5.569
T7895,2.737,3.238,3.469,5.63
T7896,2.741,3.238,3.469,5.622
T7897,2.726,3.238,3.469,5.652
T7898,2.708,3.238,3.469,5.69
T7899,2.662,3.238,3.469,5.79
T7900,2.666,3.238,3.469,5.782
T7901,2.662,3.238,3.469,5.79
T7902,2.649,3.238,3.469,5.82
T7903,2.687,3.238,3.469,5.736
T7904,2.726,3.238,3.469,5.652
T7905,2.734,3.238,3.469,5.637
T7906,2.79,3.238,3.469,5.523
T7907,2.844,3.238,3.469,5.416
T7908,2.852,3.238,3.469,5.401
T7909,2.884,3.238,3.469,5.34
T7910,2.909,3.238,3.469,5.294
T7911,2.909,3.238,3.469,5.294
T7912,2.868,3.238,3.469,5.37
T7913,2.86,3.238,3.469,5.386
T7914,2.86,3.238,3.469,5.386
T7915,2.84,3.238,3.469,5.424
T7916,2.824,3.238,3.469,5.454
T7917,2.828,3.238,3.469,5.447
T7918,2.797,3.238,3.469,5.508
T7919,2.752,3.238,3.469,5.599
T7920,2.767,3.238,3.469,5.569
T7921,2.79,3.238,3.469,5.523
T7922,2.771,3.238,3.469,5.561
T7923,2.741,3.238,3.469,5.622
T7924,2.712,3.238,3.469,5.683
T7925,2.694,3.238,3.469,5.721
T7926,2.68,3.238,3.469,5.751
T7927,2.694,3.238,3.469,5.721
T7928,2.712,3.238,3.469,5.683
T7929,2.712,3.238,3.469,5.683
T7930,2.719,3.238,3.469,5.668
T7931,2.694,3.238,3.469,5.721
T7932,2.694,3.238,3.469,5.721
T7933,2.708,3.238,3.469,5.69
T7934,2.723,3.238,3.469,5.66
T7935,2.734,3.238,3.469,5.637
T7936,2.726,3.238,3.469,5.652
T7937,2.719,3.238,3.469,5.668
T7938,2.726,3.238,3.469,5.652
T7939,2.756,3.238,3.469,5.591
T7940,2.778,3.238,3.469,5.546
T7941,2.774,3.238,3.469,5.553
T7942,2.774,3.238,3.469,5.553
T7943,2.763,3.238,3.469,5.576
T7944,2.723,3.238,3.469,5.66
T7945,2.701,3.238,3.469,5.706
T7946,2.687,3.238,3.469,5.736
T7947,2.68,3.238,3.469,5.751
T7948,2.669,3.238,3.469,5.774
T7949,2.662,3.238,3.469,5.79
T7950,2.645,3.238,3.469,5.828
T7951,2.635,3.238,3.469,5.85
T7952,2.628,3.238,3.469,5.866
T7953,2.625,3.238,3.469,5.873
T7954,2.642,3.238,3.469,5.835
T7955,2.666,3.238,3.469,5.782
T7956,2.676,3.238,3.469,5.759
T7957,2.683,3.238,3.469,5.744
T7958,2.694,3.238,3.469,5.721
T7959,2.701,3.238,3.469,5.706
T7960,2.694,3.238,3.469,5.721
T7961,2.673,3.238,3.469,5.767
T7962,2.652,3.238,3.469,5.812
T7963,2.632,3.238,3.469,5.858
T7964,2.628,3.238,3.469,5.866
T7965,2.642,3.238,3.469,5.835
T7966,2.638,3.238,3.469,5.843
T7967,2.645,3.238,3.469,5.828
T7968,2.662,3.238,3.469,5.79
T7969,2.649,3.238,3.469,5.82
T7970,2.635,3.238,3.469,5.85
T7971,2.605,3.238,3.469,5.919
T7972,2.608,3.238,3.469,5.911
T7973,2.595,3.238,3.469,5.942
T7974,2.611,3.238,3.469,5.904
T7975,2.652,3.238,3.469,5.812
T7976,2.712,3.238,3.469,5.683
T7977,2.737,3.238,3.469,5.63
T7978,2.737,3.238,3.469,5.63
T7979,2.756,3.238,3.469,5.591
T7980,2.756,3.238,3.469,5.591
T7981,2.771,3.238,3.469,5.561
T7982,2.782,3.238,3.469,5.538
T7983,2.771,3.238,3.469,5.561
T7984,2.767,3.238,3.469,5.569
T7985,2.763,3.238,3.469,5.576
T7986,2.778,3.238,3.469,5.546
T7987,2.774,3.238,3.469,5.553
T7988,2.793,3.238,3.469,5.515
T7989,2.82,3.238,3.469,5.462
T7990,2.836,3.238,3.469,5.431
T7991,2.84,3.238,3.469,5.424
T7992,2.84,3.238,3.469,5.424
T7993,2.84,3.238,3.469,5.424
T7994,2.844,3.238,3.469,5.416
T7995,2.848,3.238,3.469,5.409
T7996,2.848,3.238,3.469,5.409
T7997,2.864,3.238,3.469,5.378
T7998,2.864,3.238,3.469,5.378
T7999,2.828,3.238,3.469,5.447
T8000,2.824,3.238,3.469,5.454
T8001,2.82,3.238,3.469,5.462
T8002,2.813,3.238,3.469,5.477
T8003,2.809,3.238,3.469,5.485
T8004,2.809,3.238,3.469,5.485
T8005,2.817,3.238,3.469,5.469
T8006,2.817,3.238,3.469,5.469
T8007,2.809,3.238,3.469,5.485
T8008,2.79,3.238,3.469,5.523
T8009,2.782,3.238,3.469,5.538
T8010,2.737,3.238,3.469,5.63
T8011,2.734,3.238,3.469,5.637
T8012,2.748,3.238,3.469,5.607
T8013,2.76,3.238,3.469,5.584
T8014,2.767,3.238,3.469,5.569
T8015,2.782,3.238,3.469,5.538
T8016,2.771,3.238,3.469,5.561
T8017,2.786,3.238,3.469,5.53
T8018,2.793,3.238,3.469,5.515
T8019,2.801,3.238,3.469,5.5
T8020,2.801,3.238,3.469,5.5
T8021,2.801,3.238,3.469,5.5
T8022,2.801,3.238,3.469,5.5
T8023,2.797,3.238,3.469,5.508
T8024,2.793,3.238,3.469,5.515
T8025,2.797,3.238,3.469,5.508
T8026,2.793,3.238,3.469,5.515
T8027,2.79,3.238,3.469,5.523
T8028,2.786,3.238,3.469,5.53
T8029,2.786,3.238,3.469,5.53
T8030,2.793,3.238,3.469,5.515
T8031,2.797,3.238,3.469,5.508
T8032,2.801,3.238,3.469,5.5
T8033,2.801,3.238,3.469,5.5
T8034,2.793,3.238,3.469,5.515
T8035,2.79,3.238,3.469,5.523
T8036,2.786,3.238,3.469,5.53
T8037,2.782,3.238,3.469,5.538
T8038,2.778,3.238,3.469,5.546
T8039,2.774,3.238,3.469,5.553
T8040,2.778,3.238,3.469,5.546
T8041,2.778,3.238,3.469,5.546
T8042,2.778,3.238,3.469,5.546
T8043,2.774,3.238,3.469,5.553
T8044,2.757,3.219,3.436,5.561
T8045,2.753,3.219,3.436,5.569
T8046,2.753,3.219,3.436,5.569
T8047,2.764,3.219,3.436,5.546
T8048,2.76,3.219,3.436,5.553
T8049,2.753,3.219,3.436,5.569
T8050,2.749,3.219,3.436,5.576
T8051,2.745,3.219,3.436,5.584
T8052,2.745,3.219,3.436,5.584
T8053,2.742,3.219,3.436,5.591
T8054,2.742,3.219,3.436,5.591
T8055,2.745,3.219,3.436,5.584
T8056,2.745,3.219,3.436,5.584
T8057,2.753,3.219,3.436,5.569
T8058,2.749,3.219,3.436,5.576
T8059,2.757,3.219,3.436,5.561
T8060,2.764,3.219,3.436,5.546
T8061,2.764,3.219,3.436,5.546
T8062,2.734,3.219,3.436,5.607
T8063,2.731,3.219,3.436,5.614
T8064,2.749,3.219,3.436,5.576
T8065,2.768,3.219,3.436,5.538
T8066,2.775,3.219,3.436,5.523
T8067,2.768,3.219,3.436,5.538
T8068,2.768,3.219,3.436,5.538
T8069,2.768,3.219,3.436,5.538
T8070,2.764,3.219,3.436,5.546
T8071,2.742,3.219,3.436,5.591
T8072,2.698,3.219,3.436,5.683
T8073,2.713,3.219,3.436,5.652
T8074,2.742,3.219,3.436,5.591
T8075,2.753,3.219,3.436,5.569
T8076,2.783,3.219,3.436,5.508
T8077,2.779,3.219,3.436,5.515
T8078,2.787,3.219,3.436,5.5
T8079,2.787,3.219,3.436,5.5
T8080,2.787,3.219,3.436,5.5
T8081,2.783,3.219,3.436,5.508
T8082,2.79,3.219,3.436,5.492
T8083,2.798,3.219,3.436,5.477
T8084,2.802,3.219,3.436,5.469
T8085,2.798,3.219,3.436,5.477
T8086,2.798,3.219,3.436,5.477
T8087,2.802,3.219,3.436,5.469
T8088,2.813,3.219,3.436,5.447
T8089,2.809,3.219,3.436,5.454
T8090,2.806,3.219,3.436,5.462
T8091,2.806,3.219,3.436,5.462
T8092,2.806,3.219,3.436,5.462
T8093,2.798,3.219,3.436,5.477
T8094,2.798,3.219,3.436,5.477
T8095,2.809,3.219,3.436,5.454
T8096,2.806,3.219,3.436,5.462
T8097,2.837,3.219,3.436,5.401
T8098,2.861,3.219,3.436,5.355
T8099,2.849,3.172,3.436,5.378
T8100,2.849,3.172,3.436,5.378
T8101,2.837,3.172,3.436,5.401
T8102,2.829,3.172,3.436,5.416
T8103,2.845,3.172,3.436,5.386
T8104,2.861,3.172,3.436,5.355
T8105,2.861,3.172,3.436,5.355
T8106,2.869,3.172,3.436,5.34
T8107,2.885,3.172,3.436,5.309
T8108,2.889,3.172,3.436,5.302
T8109,2.893,3.172,3.436,5.294
T8110,2.901,3.172,3.436,5.279
T8111,2.905,3.172,3.436,5.271
T8112,2.905,3.172,3.436,5.271
T8113,2.922,3.172,3.436,5.241
T8114,2.926,3.172,3.436,5.233
T8115,2.934,3.172,3.436,5.218
T8116,2.918,3.172,3.436,5.248
T8117,2.901,3.172,3.436,5.279
T8118,2.901,3.172,3.436,5.279
T8119,2.901,3.172,3.436,5.279
T8120,2.885,3.172,3.436,5.309
T8121,2.885,3.172,3.436,5.309
T8122,2.889,3.172,3.436,5.302
T8123,2.901,3.172,3.436,5.279
T8124,2.926,3.172,3.436,5.233
T8125,2.922,3.172,3.436,5.241
T8126,2.905,3.172,3.436,5.271
T8127,2.889,3.172,3.436,5.302
T8128,2.877,3.172,3.436,5.325
T8129,2.885,3.172,3.436,5.309
T8130,2.885,3.172,3.436,5.309
T8131,2.901,3.172,3.436,5.279
T8132,2.901,3.172,3.436,5.279
T8133,2.897,3.172,3.436,5.287
T8134,2.893,3.172,3.436,5.294
T8135,2.893,3.172,3.436,5.294
T8136,2.893,3.172,3.436,5.294
T8137,2.893,3.172,3.436,5.294
