timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T2115,14.5,14.7,14.7,14.7,14.7,14.7
T2116,17.9,21.0,21.0,21.0,21.0,21.0
T2117,17.9,21.0,21.0,21.0,21.0,21.0
T2118,17.9,21.0,21.0,21.0,21.0,21.0
T2119,17.9,21.0,21.0,21.0,21.0,21.0
T2120,17.9,21.0,21.0,21.0,21.0,21.0
T2121,17.9,21.0,21.0,21.0,21.0,21.0
T2122,17.9,21.0,21.0,21.0,21.0,21.0
T2123,17.9,21.0,21.0,21.0,21.0,21.0
T2124,17.9,21.0,21.0,21.0,21.0,21.0
T2125,17.9,21.0,21.0,21.0,21.0,21.0
T2126,17.9,21.0,21.0,21.0,21.0,21.0
T2127,17.9,21.0,21.0,21.0,21.0,21.0
T2128,17.9,21.0,21.0,21.0,21.0,21.0
T2129,17.9,21.0,21.0,21.0,21.0,21.0
T2130,17.9,21.0,21.0,21.0,21.0,21.0
T2131,17.9,21.0,21.0,21.0,21.0,21.0
T2132,14.5,14.7,14.7,14.7,14.7,14.7
T2133,14.5,14.7,14.7,14.7,14.7,14.7
T2134,14.5,14.7,14.7,14.7,14.7,14.7
T2135,14.5,14.7,14.7,14.7,14.7,14.7
T2136,14.5,14.7,14.7,14.7,14.7,14.7
T2137,14.5,14.7,14.7,14.7,14.7,14.7
T2138,14.5,14.7,14.7,14.7,14.7,14.7
T2139,14.5,14.7,14.7,14.7,14.7,14.7
T2140,17.9,21.0,21.0,21.0,21.0,21.0
T2141,17.9,21.0,21.0,21.0,21.0,21.0
T2142,17.9,21.0,21.0,21.0,21.0,21.0
T2143,17.9,21.0,21.0,21.0,21.0,21.0
T2144,17.9,21.0,21.0,21.0,21.0,21.0
T2145,17.9,21.0,21.0,21.0,21.0,21.0
T2146,17.9,21.0,21.0,21.0,21.0,21.0
T2147,17.9,21.0,21.0,21.0,21.0,21.0
T2148,17.9,21.0,21.0,21.0,21.0,21.0
T2149,17.9,21.0,21.0,21.0,21.0,21.0
T2150,17.9,21.0,21.0,21.0,21.0,21.0
T2151,17.9,21.0,21.0,21.0,21.0,21.0
T2152,17.9,21.0,21.0,21.0,21.0,21.0
T2153,17.9,21.0,21.0,21.0,21.0,21.0
T2154,17.9,21.0,21.0,21.0,21.0,21.0
T2155,17.9,21.0,21.0,21.0,21.0,21.0
T2156,14.5,14.7,14.7,14.7,14.7,14.7
T2157,14.5,14.7,14.7,14.7,14.7,14.7
T2158,14.5,14.7,14.7,14.7,14.7,14.7
T2159,14.5,14.7,14.7,14.7,14.7,14.7
T2160,14.5,14.7,14.7,14.7,14.7,14.7
T2161,14.5,14.7,14.7,14.7,14.7,14.7
T2162,14.5,14.7,14.7,14.7,14.7,14.7
T2163,14.5,14.7,14.7,14.7,14.7,14.7
T2164,17.9,21.0,21.0,21.0,21.0,21.0
T2165,17.9,21.0,21.0,21.0,21.0,21.0
T2166,17.9,21.0,21.0,21.0,21.0,21.0
T2167,17.9,21.0,21.0,21.0,21.0,21.0
T2168,17.9,21.0,21.0,21.0,21.0,21.0
T2169,17.9,21.0,21.0,21.0,21.0,21.0
T2170,17.9,21.0,21.0,21.0,21.0,21.0
T2171,17.9,21.0,21.0,21.0,21.0,21.0
T2172,17.9,21.0,21.0,21.0,21.0,21.0
T2173,17.9,21.0,21.0,21.0,21.0,21.0
T2174,17.9,21.0,21.0,21.0,21.0,21.0
T2175,17.9,21.0,21.0,21.0,21.0,21.0
T2176,17.9,21.0,21.0,21.0,21.0,21.0
T2177,17.9,21.0,21.0,21.0,21.0,21.0
T2178,17.9,21.0,21.0,21.0,21.0,21.0
T2179,17.9,21.0,21.0,21.0,21.0,21.0
T2180,14.5,14.7,14.7,14.7,14.7,14.7
T2181,14.5,14.7,14.7,14.7,14.7,14.7
T2182,14.5,14.7,14.7,14.7,14.7,14.7
T2183,14.5,14.7,14.7,14.7,14.7,14.7
T2184,14.5,14.7,14.7,14.7,14.7,14.7
T2185,14.5,14.7,14.7,14.7,14.7,14.7
T2186,14.5,14.7,14.7,14.7,14.7,14.7
T2187,14.5,14.7,14.7,14.7,14.7,14.7
T2188,17.9,21.0,21.0,21.0,21.0,21.0
T2189,17.9,21.0,21.0,21.0,21.0,21.0
T2190,17.9,21.0,21.0,21.0,21.0,21.0
T2191,6.5,6.8,6.8,6.8,6.8,6.8
T2192,6.5,6.8,6.8,6.8,6.8,6.8
T2193,6.5,6.8,6.8,6.8,6.8,6.8
T2194,6.5,6.8,6.8,6.8,6.8,6.8
T2195,6.5,6.8,6.8,6.8,6.8,6.8
T2196,6.5,6.8,6.8,6.8,6.8,6.8
T2197,6.5,6.8,6.8,6.8,6.8,6.8
T2198,9.3,9.2,9.2,9.2,9.2,9.2
T2199,9.3,9.2,9.2,9.2,9.2,9.2
T2200,9.3,9.2,9.2,9.2,9.2,9.2
T2201,9.3,9.2,9.2,9.2,9.2,9.2
T2202,9.3,9.2,9.2,9.2,9.2,9.2
T2203,9.3,9.2,9.2,9.2,9.2,9.2
T2204,9.3,9.2,9.2,9.2,9.2,9.2
T2205,9.3,9.2,9.2,9.2,9.2,9.2
T2206,9.3,9.2,9.2,9.2,9.2,9.2
T2207,9.3,9.2,9.2,9.2,9.2,9.2
T2208,9.3,9.2,9.2,9.2,9.2,9.2
T2209,9.3,9.2,9.2,9.2,9.2,9.2
T2210,9.3,9.2,9.2,9.2,9.2,9.2
T2211,9.3,9.2,9.2,9.2,9.2,9.2
T2212,9.3,9.2,9.2,9.2,9.2,9.2
T2213,9.3,9.2,9.2,9.2,9.2,9.2
T2214,6.5,6.8,6.8,6.8,6.8,6.8
T2215,6.5,6.8,6.8,6.8,6.8,6.8
T2216,6.5,6.8,6.8,6.8,6.8,6.8
T2217,6.5,6.8,6.8,6.8,6.8,6.8
T2218,6.5,6.8,6.8,6.8,6.8,6.8
T2219,6.5,6.8,6.8,6.8,6.8,6.8
T2220,6.5,6.8,6.8,6.8,6.8,6.8
T2221,6.5,6.8,6.8,6.8,6.8,6.8
T2222,9.3,9.2,9.2,9.2,9.2,9.2
T2223,9.3,9.2,9.2,9.2,9.2,9.2
T2224,9.3,9.2,9.2,9.2,9.2,9.2
T2225,9.3,9.2,9.2,9.2,9.2,9.2
T2226,9.3,9.2,9.2,9.2,9.2,9.2
T2227,9.3,9.2,9.2,9.2,9.2,9.2
T2228,9.3,9.2,9.2,9.2,9.2,9.2
T2229,9.3,9.2,9.2,9.2,9.2,9.2
T2230,9.3,9.2,9.2,9.2,9.2,9.2
T2231,9.3,9.2,9.2,9.2,9.2,9.2
T2232,9.3,9.2,9.2,9.2,9.2,9.2
T2233,9.3,9.2,9.2,9.2,9.2,9.2
T2234,9.3,9.2,9.2,9.2,9.2,9.2
T2235,9.3,9.2,9.2,9.2,9.2,9.2
T2236,9.3,9.2,9.2,9.2,9.2,9.2
T2237,9.3,9.2,9.2,9.2,9.2,9.2
T2238,6.5,6.8,6.8,6.8,6.8,6.8
T2239,6.5,6.8,6.8,6.8,6.8,6.8
T2240,6.5,6.8,6.8,6.8,6.8,6.8
T2241,6.5,6.8,6.8,6.8,6.8,6.8
T2242,6.5,6.8,6.8,6.8,6.8,6.8
T2243,6.5,6.8,6.8,6.8,6.8,6.8
T2244,6.5,6.8,6.8,6.8,6.8,6.8
T2245,6.5,6.8,6.8,6.8,6.8,6.8
T2246,9.3,9.2,9.2,9.2,9.2,9.2
T2247,9.3,9.2,9.2,9.2,9.2,9.2
T2248,9.3,9.2,9.2,9.2,9.2,9.2
T2249,9.3,9.2,9.2,9.2,9.2,9.2
T2250,9.3,9.2,9.2,9.2,9.2,9.2
T2251,9.3,9.2,9.2,9.2,9.2,9.2
T2252,9.3,9.2,9.2,9.2,9.2,9.2
T2253,9.3,9.2,9.2,9.2,9.2,9.2
T2254,9.3,9.2,9.2,9.2,9.2,9.2
T2255,9.3,9.2,9.2,9.2,9.2,9.2
T2256,9.3,9.2,9.2,9.2,9.2,9.2
T2257,9.3,9.2,9.2,9.2,9.2,9.2
T2258,9.3,9.2,9.2,9.2,9.2,9.2
T2259,9.3,9.2,9.2,9.2,9.2,9.2
T2260,9.3,9.2,9.2,9.2,9.2,9.2
T2261,9.3,9.2,9.2,9.2,9.2,9.2
T2262,6.5,6.8,6.8,6.8,6.8,6.8
T2263,6.5,6.8,6.8,6.8,6.8,6.8
T2264,6.5,6.8,6.8,6.8,6.8,6.8
T2265,6.5,6.8,6.8,6.8,6.8,6.8
T2266,6.5,6.8,6.8,6.8,6.8,6.8
T2267,6.5,6.8,6.8,6.8,6.8,6.8
T2268,6.5,6.8,6.8,6.8,6.8,6.8
T2269,6.5,6.8,6.8,6.8,6.8,6.8
T2270,9.3,9.2,9.2,9.2,9.2,9.2
T2271,9.3,9.2,9.2,9.2,9.2,9.2
T2272,9.3,9.2,9.2,9.2,9.2,9.2
T2273,9.3,9.2,9.2,9.2,9.2,9.2
T2274,9.3,9.2,9.2,9.2,9.2,9.2
T2275,9.3,9.2,9.2,9.2,9.2,9.2
T2276,9.3,9.2,9.2,9.2,9.2,9.2
T2277,9.3,9.2,9.2,9.2,9.2,9.2
T2278,9.3,9.2,9.2,9.2,9.2,9.2
T2279,9.3,9.2,9.2,9.2,9.2,9.2
T2280,9.3,9.2,9.2,9.2,9.2,9.2
T2281,9.3,9.2,9.2,9.2,9.2,9.2
T2282,9.3,9.2,9.2,9.2,9.2,9.2
T2283,9.3,9.2,9.2,9.2,9.2,9.2
T2284,9.3,9.2,9.2,9.2,9.2,9.2
T2285,9.3,9.2,9.2,9.2,9.2,9.2
T2286,6.5,6.8,6.8,6.8,6.8,6.8
T2287,6.5,6.8,6.8,6.8,6.8,6.8
T2288,6.5,6.8,6.8,6.8,6.8,6.8
T2289,6.5,6.8,6.8,6.8,6.8,6.8
T2290,6.5,6.8,6.8,6.8,6.8,6.8
T2291,6.5,6.8,6.8,6.8,6.8,6.8
T2292,6.5,6.8,6.8,6.8,6.8,6.8
T2293,6.5,6.8,6.8,6.8,6.8,6.8
T2294,9.3,9.2,9.2,9.2,9.2,9.2
T2295,9.3,9.2,9.2,9.2,9.2,9.2
T2296,9.3,9.2,9.2,9.2,9.2,9.2
T2297,9.3,9.2,9.2,9.2,9.2,9.2
T2298,9.3,9.2,9.2,9.2,9.2,9.2
T2299,9.3,9.2,9.2,9.2,9.2,9.2
T2300,9.3,9.2,9.2,9.2,9.2,9.2
T2301,9.3,9.2,9.2,9.2,9.2,9.2
T2302,9.3,9.2,9.2,9.2,9.2,9.2
T2303,9.3,9.2,9.2,9.2,9.2,9.2
T2304,9.3,9.2,9.2,9.2,9.2,9.2
T2305,9.3,9.2,9.2,9.2,9.2,9.2
T2306,9.3,9.2,9.2,9.2,9.2,9.2
T2307,9.3,9.2,9.2,9.2,9.2,9.2
T2308,9.3,9.2,9.2,9.2,9.2,9.2
T2309,9.3,9.2,9.2,9.2,9.2,9.2
T2310,6.5,6.8,6.8,6.8,6.8,6.8
T2311,6.5,6.8,6.8,6.8,6.8,6.8
T2312,6.5,6.8,6.8,6.8,6.8,6.8
T2313,6.5,6.8,6.8,6.8,6.8,6.8
T2314,6.5,6.8,6.8,6.8,6.8,6.8
T2315,6.5,6.8,6.8,6.8,6.8,6.8
T2316,6.5,6.8,6.8,6.8,6.8,6.8
T2317,6.5,6.8,6.8,6.8,6.8,6.8
T2318,9.3,9.2,9.2,9.2,9.2,9.2
T2319,9.3,9.2,9.2,9.2,9.2,9.2
T2320,9.3,9.2,9.2,9.2,9.2,9.2
T2321,9.3,9.2,9.2,9.2,9.2,9.2
T2322,9.3,9.2,9.2,9.2,9.2,9.2
T2323,9.3,9.2,9.2,9.2,9.2,9.2
T2324,9.3,9.2,9.2,9.2,9.2,9.2
T2325,9.3,9.2,9.2,9.2,9.2,9.2
T2326,9.3,9.2,9.2,9.2,9.2,9.2
T2327,9.3,9.2,9.2,9.2,9.2,9.2
T2328,9.3,9.2,9.2,9.2,9.2,9.2
T2329,9.3,9.2,9.2,9.2,9.2,9.2
T2330,9.3,9.2,9.2,9.2,9.2,9.2
T2331,9.3,9.2,9.2,9.2,9.2,9.2
T2332,9.3,9.2,9.2,9.2,9.2,9.2
T2333,9.3,9.2,9.2,9.2,9.2,9.2
T2334,6.5,6.8,6.8,6.8,6.8,6.8
T2335,6.5,6.8,6.8,6.8,6.8,6.8
T2336,6.5,6.8,6.8,6.8,6.8,6.8
T2337,6.5,6.8,6.8,6.8,6.8,6.8
T2338,6.5,6.8,6.8,6.8,6.8,6.8
T2339,6.5,6.8,6.8,6.8,6.8,6.8
T2340,6.5,6.8,6.8,6.8,6.8,6.8
T2341,6.5,6.8,6.8,6.8,6.8,6.8
T2342,9.3,9.2,9.2,9.2,9.2,9.2
T2343,9.3,9.2,9.2,9.2,9.2,9.2
T2344,9.3,9.2,9.2,9.2,9.2,9.2
T2345,9.3,9.2,9.2,9.2,9.2,9.2
T2346,9.3,9.2,9.2,9.2,9.2,9.2
T2347,9.3,9.2,9.2,9.2,9.2,9.2
T2348,9.3,9.2,9.2,9.2,9.2,9.2
T2349,9.3,9.2,9.2,9.2,9.2,9.2
T2350,9.3,9.2,9.2,9.2,9.2,9.2
T2351,9.3,9.2,9.2,9.2,9.2,9.2
T2352,9.3,9.2,9.2,9.2,9.2,9.2
T2353,9.3,9.2,9.2,9.2,9.2,9.2
T2354,9.3,9.2,9.2,9.2,9.2,9.2
T2355,9.3,9.2,9.2,9.2,9.2,9.2
T2356,9.3,9.2,9.2,9.2,9.2,9.2
T2357,9.3,9.2,9.2,9.2,9.2,9.2
T2358,6.5,6.8,6.8,6.8,6.8,6.8
T2359,6.5,6.8,6.8,6.8,6.8,6.8
T2360,6.5,6.8,6.8,6.8,6.8,6.8
T2361,6.5,6.8,6.8,6.8,6.8,6.8
T2362,6.5,6.8,6.8,6.8,6.8,6.8
T2363,6.5,6.8,6.8,6.8,6.8,6.8
T2364,6.5,6.8,6.8,6.8,6.8,6.8
T2365,6.5,6.8,6.8,6.8,6.8,6.8
T2366,9.3,9.2,9.2,9.2,9.2,9.2
T2367,9.3,9.2,9.2,9.2,9.2,9.2
T2368,9.3,9.2,9.2,9.2,9.2,9.2
T2369,9.3,9.2,9.2,9.2,9.2,9.2
T2370,9.3,9.2,9.2,9.2,9.2,9.2
T2371,9.3,9.2,9.2,9.2,9.2,9.2
T2372,9.3,9.2,9.2,9.2,9.2,9.2
T2373,9.3,9.2,9.2,9.2,9.2,9.2
T2374,9.3,9.2,9.2,9.2,9.2,9.2
T2375,9.3,9.2,9.2,9.2,9.2,9.2
T2376,9.3,9.2,9.2,9.2,9.2,9.2
T2377,9.3,9.2,9.2,9.2,9.2,9.2
T2378,9.3,9.2,9.2,9.2,9.2,9.2
T2379,9.3,9.2,9.2,9.2,9.2,9.2
T2380,9.3,9.2,9.2,9.2,9.2,9.2
T2381,9.3,9.2,9.2,9.2,9.2,9.2
T2382,6.5,6.8,6.8,6.8,6.8,6.8
T2383,6.5,6.8,6.8,6.8,6.8,6.8
T2384,6.5,6.8,6.8,6.8,6.8,6.8
T2385,6.5,6.8,6.8,6.8,6.8,6.8
T2386,6.5,6.8,6.8,6.8,6.8,6.8
T2387,6.5,6.8,6.8,6.8,6.8,6.8
T2388,6.5,6.8,6.8,6.8,6.8,6.8
T2389,6.5,6.8,6.8,6.8,6.8,6.8
T2390,9.3,9.2,9.2,9.2,9.2,9.2
T2391,9.3,9.2,9.2,9.2,9.2,9.2
T2392,9.3,9.2,9.2,9.2,9.2,9.2
T2393,9.3,9.2,9.2,9.2,9.2,9.2
T2394,9.3,9.2,9.2,9.2,9.2,9.2
T2395,9.3,9.2,9.2,9.2,9.2,9.2
T2396,9.3,9.2,9.2,9.2,9.2,9.2
T2397,9.3,9.2,9.2,9.2,9.2,9.2
T2398,9.3,9.2,9.2,9.2,9.2,9.2
T2399,9.3,9.2,9.2,9.2,9.2,9.2
T2400,9.3,9.2,9.2,9.2,9.2,9.2
T2401,9.3,9.2,9.2,9.2,9.2,9.2
T2402,9.3,9.2,9.2,9.2,9.2,9.2
T2403,9.3,9.2,9.2,9.2,9.2,9.2
T2404,9.3,9.2,9.2,9.2,9.2,9.2
T2405,9.3,9.2,9.2,9.2,9.2,9.2
T2406,6.5,6.8,6.8,6.8,6.8,6.8
T2407,6.5,6.8,6.8,6.8,6.8,6.8
T2408,6.5,6.8,6.8,6.8,6.8,6.8
T2409,6.5,6.8,6.8,6.8,6.8,6.8
T2410,6.5,6.8,6.8,6.8,6.8,6.8
T2411,6.5,6.8,6.8,6.8,6.8,6.8
T2412,6.5,6.8,6.8,6.8,6.8,6.8
T2413,6.5,6.8,6.8,6.8,6.8,6.8
T2414,9.3,9.2,9.2,9.2,9.2,9.2
T2415,9.3,9.2,9.2,9.2,9.2,9.2
T2416,9.3,9.2,9.2,9.2,9.2,9.2
T2417,9.3,9.2,9.2,9.2,9.2,9.2
T2418,9.3,9.2,9.2,9.2,9.2,9.2
T2419,9.3,9.2,9.2,9.2,9.2,9.2
T2420,9.3,9.2,9.2,9.2,9.2,9.2
T2421,9.3,9.2,9.2,9.2,9.2,9.2
T2422,9.3,9.2,9.2,9.2,9.2,9.2
T2423,9.3,9.2,9.2,9.2,9.2,9.2
T2424,9.3,9.2,9.2,9.2,9.2,9.2
T2425,9.3,9.2,9.2,9.2,9.2,9.2
T2426,9.3,9.2,9.2,9.2,9.2,9.2
T2427,9.3,9.2,9.2,9.2,9.2,9.2
T2428,9.3,9.2,9.2,9.2,9.2,9.2
T2429,9.3,9.2,9.2,9.2,9.2,9.2
T2430,6.5,6.8,6.8,6.8,6.8,6.8
T2431,6.5,6.8,6.8,6.8,6.8,6.8
T2432,6.5,6.8,6.8,6.8,6.8,6.8
T2433,6.5,6.8,6.8,6.8,6.8,6.8
T2434,6.5,6.8,6.8,6.8,6.8,6.8
T2435,6.5,6.8,6.8,6.8,6.8,6.8
T2436,6.5,6.8,6.8,6.8,6.8,6.8
T2437,6.5,6.8,6.8,6.8,6.8,6.8
T2438,9.3,9.2,9.2,9.2,9.2,9.2
T2439,9.3,9.2,9.2,9.2,9.2,9.2
T2440,9.3,9.2,9.2,9.2,9.2,9.2
T2441,9.3,9.2,9.2,9.2,9.2,9.2
T2442,9.3,9.2,9.2,9.2,9.2,9.2
T2443,9.3,9.2,9.2,9.2,9.2,9.2
T2444,9.3,9.2,9.2,9.2,9.2,9.2
T2445,9.3,9.2,9.2,9.2,9.2,9.2
T2446,9.3,9.2,9.2,9.2,9.2,9.2
T2447,9.3,9.2,9.2,9.2,9.2,9.2
T2448,9.3,9.2,9.2,9.2,9.2,9.2
T2449,9.3,9.2,9.2,9.2,9.2,9.2
T2450,9.3,9.2,9.2,9.2,9.2,9.2
T2451,9.3,9.2,9.2,9.2,9.2,9.2
T2452,9.3,9.2,9.2,9.2,9.2,9.2
T2453,9.3,9.2,9.2,9.2,9.2,9.2
T2454,6.5,6.8,6.8,6.8,6.8,6.8
T2455,6.5,6.8,6.8,6.8,6.8,6.8
T2456,6.5,6.8,6.8,6.8,6.8,6.8
T2457,6.5,6.8,6.8,6.8,6.8,6.8
T2458,6.5,6.8,6.8,6.8,6.8,6.8
T2459,6.5,6.8,6.8,6.8,6.8,6.8
T2460,6.5,6.8,6.8,6.8,6.8,6.8
T2461,6.5,6.8,6.8,6.8,6.8,6.8
T2462,9.3,9.2,9.2,9.2,9.2,9.2
T2463,9.3,9.2,9.2,9.2,9.2,9.2
T2464,9.3,9.2,9.2,9.2,9.2,9.2
T2465,9.3,9.2,9.2,9.2,9.2,9.2
T2466,9.3,9.2,9.2,9.2,9.2,9.2
T2467,9.3,9.2,9.2,9.2,9.2,9.2
T2468,9.3,9.2,9.2,9.2,9.2,9.2
T2469,9.3,9.2,9.2,9.2,9.2,9.2
T2470,9.3,9.2,9.2,9.2,9.2,9.2
T2471,9.3,9.2,9.2,9.2,9.2,9.2
T2472,9.3,9.2,9.2,9.2,9.2,9.2
T2473,9.3,9.2,9.2,9.2,9.2,9.2
T2474,9.3,9.2,9.2,9.2,9.2,9.2
T2475,9.3,9.2,9.2,9.2,9.2,9.2
T2476,9.3,9.2,9.2,9.2,9.2,9.2
T2477,9.3,9.2,9.2,9.2,9.2,9.2
T2478,6.5,6.8,6.8,6.8,6.8,6.8
T2479,6.5,6.8,6.8,6.8,6.8,6.8
T2480,6.5,6.8,6.8,6.8,6.8,6.8
T2481,6.5,6.8,6.8,6.8,6.8,6.8
T2482,6.5,6.8,6.8,6.8,6.8,6.8
T2483,6.5,6.8,6.8,6.8,6.8,6.8
T2484,6.5,6.8,6.8,6.8,6.8,6.8
T2485,6.5,6.8,6.8,6.8,6.8,6.8
T2486,9.3,9.2,9.2,9.2,9.2,9.2
T2487,9.3,9.2,9.2,9.2,9.2,9.2
T2488,9.3,9.2,9.2,9.2,9.2,9.2
T2489,9.3,9.2,9.2,9.2,9.2,9.2
T2490,9.3,9.2,9.2,9.2,9.2,9.2
T2491,9.3,9.2,9.2,9.2,9.2,9.2
T2492,9.3,9.2,9.2,9.2,9.2,9.2
T2493,9.3,9.2,9.2,9.2,9.2,9.2
T2494,9.3,9.2,9.2,9.2,9.2,9.2
T2495,9.3,9.2,9.2,9.2,9.2,9.2
T2496,9.3,9.2,9.2,9.2,9.2,9.2
T2497,9.3,9.2,9.2,9.2,9.2,9.2
T2498,9.3,9.2,9.2,9.2,9.2,9.2
T2499,9.3,9.2,9.2,9.2,9.2,9.2
T2500,9.3,9.2,9.2,9.2,9.2,9.2
T2501,9.3,9.2,9.2,9.2,9.2,9.2
T2502,6.5,6.8,6.8,6.8,6.8,6.8
T2503,6.5,6.8,6.8,6.8,6.8,6.8
T2504,6.5,6.8,6.8,6.8,6.8,6.8
T2505,6.5,6.8,6.8,6.8,6.8,6.8
T2506,6.5,6.8,6.8,6.8,6.8,6.8
T2507,6.5,6.8,6.8,6.8,6.8,6.8
T2508,6.5,6.8,6.8,6.8,6.8,6.8
T2509,6.5,6.8,6.8,6.8,6.8,6.8
T2510,9.3,9.2,9.2,9.2,9.2,9.2
T2511,9.3,9.2,9.2,9.2,9.2,9.2
T2512,9.3,9.2,9.2,9.2,9.2,9.2
T2513,9.3,9.2,9.2,9.2,9.2,9.2
T2514,9.3,9.2,9.2,9.2,9.2,9.2
T2515,9.3,9.2,9.2,9.2,9.2,9.2
T2516,9.3,9.2,9.2,9.2,9.2,9.2
T2517,9.3,9.2,9.2,9.2,9.2,9.2
T2518,9.3,9.2,9.2,9.2,9.2,9.2
T2519,9.3,9.2,9.2,9.2,9.2,9.2
T2520,9.3,9.2,9.2,9.2,9.2,9.2
T2521,9.3,9.2,9.2,9.2,9.2,9.2
T2522,9.3,9.2,9.2,9.2,9.2,9.2
T2523,9.3,9.2,9.2,9.2,9.2,9.2
T2524,9.3,9.2,9.2,9.2,9.2,9.2
T2525,9.3,9.2,9.2,9.2,9.2,9.2
T2526,6.5,6.8,6.8,6.8,6.8,6.8
T2527,6.5,6.8,6.8,6.8,6.8,6.8
T2528,6.5,6.8,6.8,6.8,6.8,6.8
T2529,6.5,6.8,6.8,6.8,6.8,6.8
T2530,6.5,6.8,6.8,6.8,6.8,6.8
T2531,6.5,6.8,6.8,6.8,6.8,6.8
T2532,6.5,6.8,6.8,6.8,6.8,6.8
T2533,6.5,6.8,6.8,6.8,6.8,6.8
T2534,9.3,9.2,9.2,9.2,9.2,9.2
T2535,9.3,9.2,9.2,9.2,9.2,9.2
T2536,9.3,9.2,9.2,9.2,9.2,9.2
T2537,9.3,9.2,9.2,9.2,9.2,9.2
T2538,9.3,9.2,9.2,9.2,9.2,9.2
T2539,9.3,9.2,9.2,9.2,9.2,9.2
T2540,9.3,9.2,9.2,9.2,9.2,9.2
T2541,9.3,9.2,9.2,9.2,9.2,9.2
T2542,9.3,9.2,9.2,9.2,9.2,9.2
T2543,9.3,9.2,9.2,9.2,9.2,9.2
T2544,9.3,9.2,9.2,9.2,9.2,9.2
T2545,9.3,9.2,9.2,9.2,9.2,9.2
T2546,9.3,9.2,9.2,9.2,9.2,9.2
T2547,9.3,9.2,9.2,9.2,9.2,9.2
T2548,9.3,9.2,9.2,9.2,9.2,9.2
T2549,9.3,9.2,9.2,9.2,9.2,9.2
T2550,6.5,6.8,6.8,6.8,6.8,6.8
T2551,6.5,6.8,6.8,6.8,6.8,6.8
T2552,6.5,6.8,6.8,6.8,6.8,6.8
T2553,6.5,6.8,6.8,6.8,6.8,6.8
T2554,6.5,6.8,6.8,6.8,6.8,6.8
T2555,6.5,6.8,6.8,6.8,6.8,6.8
T2556,6.5,6.8,6.8,6.8,6.8,6.8
T2557,6.5,6.8,6.8,6.8,6.8,6.8
T2558,9.3,9.2,9.2,9.2,9.2,9.2
T2559,9.3,9.2,9.2,9.2,9.2,9.2
T2560,9.3,9.2,9.2,9.2,9.2,9.2
T2561,9.3,9.2,9.2,9.2,9.2,9.2
T2562,9.3,9.2,9.2,9.2,9.2,9.2
T2563,9.3,9.2,9.2,9.2,9.2,9.2
T2564,9.3,9.2,9.2,9.2,9.2,9.2
T2565,9.3,9.2,9.2,9.2,9.2,9.2
T2566,9.3,9.2,9.2,9.2,9.2,9.2
T2567,9.3,9.2,9.2,9.2,9.2,9.2
T2568,9.3,9.2,9.2,9.2,9.2,9.2
T2569,9.3,9.2,9.2,9.2,9.2,9.2
T2570,9.3,9.2,9.2,9.2,9.2,9.2
T2571,9.3,9.2,9.2,9.2,9.2,9.2
T2572,9.3,9.2,9.2,9.2,9.2,9.2
T2573,9.3,9.2,9.2,9.2,9.2,9.2
T2574,6.5,6.8,6.8,6.8,6.8,6.8
T2575,6.5,6.8,6.8,6.8,6.8,6.8
T2576,6.5,6.8,6.8,6.8,6.8,6.8
T2577,6.5,6.8,6.8,6.8,6.8,6.8
T2578,6.5,6.8,6.8,6.8,6.8,6.8
T2579,6.5,6.8,6.8,6.8,6.8,6.8
T2580,6.5,6.8,6.8,6.8,6.8,6.8
T2581,6.5,6.8,6.8,6.8,6.8,6.8
T2582,9.3,9.2,9.2,9.2,9.2,9.2
T2583,9.3,9.2,9.2,9.2,9.2,9.2
T2584,9.3,9.2,9.2,9.2,9.2,9.2
T2585,9.3,9.2,9.2,9.2,9.2,9.2
T2586,9.3,9.2,9.2,9.2,9.2,9.2
T2587,9.3,9.2,9.2,9.2,9.2,9.2
T2588,9.3,9.2,9.2,9.2,9.2,9.2
T2589,9.3,9.2,9.2,9.2,9.2,9.2
T2590,9.3,9.2,9.2,9.2,9.2,9.2
T2591,9.3,9.2,9.2,9.2,9.2,9.2
T2592,9.3,9.2,9.2,9.2,9.2,9.2
T2593,9.3,9.2,9.2,9.2,9.2,9.2
T2594,9.3,9.2,9.2,9.2,9.2,9.2
T2595,9.3,9.2,9.2,9.2,9.2,9.2
T2596,9.3,9.2,9.2,9.2,9.2,9.2
T2597,9.3,9.2,9.2,9.2,9.2,9.2
T2598,6.5,6.8,6.8,6.8,6.8,6.8
T2599,6.5,6.8,6.8,6.8,6.8,6.8
T2600,6.5,6.8,6.8,6.8,6.8,6.8
T2601,6.5,6.8,6.8,6.8,6.8,6.8
T2602,6.5,6.8,6.8,6.8,6.8,6.8
T2603,6.5,6.8,6.8,6.8,6.8,6.8
T2604,6.5,6.8,6.8,6.8,6.8,6.8
T2605,6.5,6.8,6.8,6.8,6.8,6.8
T2606,9.3,9.2,9.2,9.2,9.2,9.2
T2607,9.3,9.2,9.2,9.2,9.2,9.2
T2608,9.3,9.2,9.2,9.2,9.2,9.2
T2609,9.3,9.2,9.2,9.2,9.2,9.2
T2610,9.3,9.2,9.2,9.2,9.2,9.2
T2611,9.3,9.2,9.2,9.2,9.2,9.2
